,accept_coupon,coupon,bar,coffee,carry-out,restaurant(<$20),restaurant($20-$50),expire_1d,is_male,below_21,bw_21to25,bw_26to30,bw_31to35,bw_36to40,bw_41to45,bw_46to49,above_50,single,unmarried_couple,married,divorce,widow,has_children,some_high_school,high_school,some_college,associates,bachelors,graduate,occupation,income,destination_home,destination_work,destination_not_urgent,passanger_alone,passanger_friz,passanger_kid,passanger_partner,is_rainy,is_snowy,is_sunny,is_freeze,is_cold,is_warm,t07AM,t10AM,t02PM,t06PM,t10PM,distance,direction_same
7716,1,Carry out & Take away,2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,15.0,0
7717,1,Restaurant(<20),2.0,1.0,3.0,1.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5.0,0
7718,1,Bar,2.0,1.0,3.0,1.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15.0,0
7719,1,Carry out & Take away,2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,15.0,0
7720,1,Carry out & Take away,2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,15.0,0
7721,1,Coffee House,2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
7722,1,Carry out & Take away,2.0,1.0,3.0,1.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15.0,1
7723,1,Coffee House,2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.0,1
7724,0,Coffee House,2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15.0,0
7725,0,Restaurant(20-50),2.0,1.0,3.0,1.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5.0,0
7726,1,Bar,2.0,1.0,3.0,1.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
7727,0,Restaurant(<20),2.0,1.0,3.0,1.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
7728,0,Restaurant(20-50),2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
7729,0,Restaurant(<20),2.0,1.0,3.0,1.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7730,0,Restaurant(20-50),2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7731,0,Restaurant(<20),2.0,1.0,3.0,1.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Unemployed,24999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
7732,0,Coffee House,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
7733,1,Restaurant(<20),3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
7734,0,Coffee House,3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,0
7735,0,Restaurant(20-50),3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
7736,0,Coffee House,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
7737,1,Coffee House,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,15.0,0
7738,1,Carry out & Take away,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,15.0,0
7739,0,Restaurant(<20),3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5.0,0
7740,1,Bar,3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15.0,0
7741,1,Carry out & Take away,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,15.0,0
7742,1,Carry out & Take away,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,15.0,0
7743,0,Coffee House,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
7744,1,Carry out & Take away,3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15.0,1
7745,1,Coffee House,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.0,1
7746,0,Coffee House,3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15.0,0
7747,0,Restaurant(20-50),3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5.0,0
7748,1,Bar,3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
7749,0,Restaurant(<20),3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
7750,0,Restaurant(20-50),3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
7751,0,Restaurant(<20),3.0,0.0,3.0,4.0,2.0,False,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7752,0,Restaurant(20-50),3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7753,1,Restaurant(<20),3.0,0.0,3.0,4.0,2.0,True,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Management,37499.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
7754,1,Carry out & Take away,1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,15.0,0
7755,0,Bar,1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,15.0,0
7756,0,Bar,1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,15.0,0
7757,1,Coffee House,1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
7758,0,Coffee House,1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,0
7759,1,Restaurant(20-50),1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
7760,1,Coffee House,1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
7761,1,Restaurant(<20),1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5.0,0
7762,0,Bar,1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15.0,0
7763,1,Carry out & Take away,1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,15.0,0
7764,1,Carry out & Take away,1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,15.0,0
7765,1,Restaurant(20-50),1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5.0,0
7766,0,Coffee House,1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,15.0,0
7767,1,Carry out & Take away,1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15.0,1
7768,1,Coffee House,1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15.0,0
7769,1,Restaurant(20-50),1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5.0,0
7770,0,Bar,1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
7771,1,Carry out & Take away,1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,15.0,0
7772,0,Restaurant(<20),1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
7773,0,Restaurant(<20),1.0,0.0,3.0,2.0,1.0,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7774,1,Restaurant(20-50),1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7775,1,Restaurant(<20),1.0,0.0,3.0,2.0,1.0,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Education&Training&Library,62499.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
7776,0,Carry out & Take away,0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,15.0,0
7777,0,Bar,0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,15.0,0
7778,1,Bar,0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,15.0,0
7779,1,Coffee House,0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
7780,0,Coffee House,0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,0
7781,1,Restaurant(20-50),0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
7782,1,Coffee House,0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
7783,1,Restaurant(<20),0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5.0,0
7784,0,Bar,0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15.0,0
7785,0,Carry out & Take away,0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,15.0,0
7786,1,Carry out & Take away,0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,15.0,0
7787,0,Restaurant(20-50),0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5.0,0
7788,1,Coffee House,0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,15.0,0
7789,1,Carry out & Take away,0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15.0,1
7790,0,Coffee House,0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15.0,0
7791,0,Restaurant(20-50),0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5.0,0
7792,0,Bar,0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
7793,1,Carry out & Take away,0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,15.0,0
7794,0,Restaurant(<20),0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
7795,0,Restaurant(<20),0.0,1.0,1.0,1.0,1.0,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7796,1,Restaurant(20-50),0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7797,0,Restaurant(<20),0.0,1.0,1.0,1.0,1.0,True,False,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Education&Training&Library,74999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
7798,0,Coffee House,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
7799,1,Restaurant(<20),3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
7800,0,Coffee House,3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0,0
7801,0,Restaurant(20-50),3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
7802,0,Coffee House,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
7803,0,Coffee House,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,15.0,0
7804,1,Carry out & Take away,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,15.0,0
7805,0,Restaurant(<20),3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5.0,0
7806,1,Bar,3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15.0,0
7807,1,Carry out & Take away,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,15.0,0
7808,0,Carry out & Take away,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,15.0,0
7809,0,Coffee House,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
7810,1,Carry out & Take away,3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,15.0,1
7811,0,Coffee House,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5.0,1
7812,0,Coffee House,3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15.0,0
7813,0,Restaurant(20-50),3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5.0,0
7814,1,Bar,3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
7815,0,Restaurant(<20),3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
7816,0,Restaurant(20-50),3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
7817,0,Restaurant(<20),3.0,0.0,4.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7818,0,Restaurant(20-50),3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,25.0,0
7819,1,Restaurant(<20),3.0,0.0,4.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Office & Administrative Support,24999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
